Date,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,Portfolio
2012-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-04,0.0015686295359278457,0.008422719699478165,0.0,0.002111064842789334,-0.0029981332186854726,0.004638752600145235,0.0027122653199664892,-0.0021568209347127,0.0,-0.005658940579476357,-0.004837535005675742,0.007878256376293136,0.0027122653199664892
2012-01-05,0.0026624103287780088,0.0028799709211861924,0.0,-0.004775131213186845,0.013533130763490497,0.0002885127432936674,0.003091031982034087,-0.0006172075246376751,0.0,0.001991591116377034,0.0028595013988499396,0.008320448456883733,0.003091031982034087
2012-01-06,-0.0025773648104920888,-0.001436030036032765,0.0,-0.005926882376621645,-0.00593454978881669,-0.0020195715497632882,0.0003850893678374323,-0.006487615116841483,0.0,-0.005396347365820842,0.0017106733393379425,0.0015006407739461824,0.0003850893678374323
2012-01-09,0.0024276699782239675,0.002013362064029911,0.0,0.0048262169141661815,0.0052237175475229325,0.007516324470780322,-0.0015399404572776776,0.0015545600724078401,0.0,0.0014279398931773546,0.0017080899550776518,-0.0014983922254772075,-0.0015399404572776776
2012-01-10,0.008670745848893713,0.01865681028018029,0.0,0.008901192416254755,0.01781775865347246,0.014347489631713506,0.0034708707113875192,0.0034152123394772804,0.0,0.0014257335107739078,0.007388696953890328,0.006502179907034389,0.0034708707113875192
2012-01-11,0.0005419736344487447,0.009862155320391475,0.0,-0.013443537577398246,0.011670525980629787,0.003111695955986038,0.0030748397127200455,-0.004331488670096362,0.0,-0.004555749782843899,0.0008462013758292475,0.001490390505436423,0.0030748397127200455
2012-01-12,0.0023990722707780687,0.013950276146593499,0.0,-0.009368295107480717,0.0036050825740119308,0.0087420782227281,0.00498053196863979,-0.00031087050148381756,0.0,-0.0014304756303713528,0.0031003381809822095,0.0029774551738805943,0.00498053196863979
2012-01-13,-0.005173087264742082,-0.00660379263130606,0.0,-0.005014981726354173,-0.007184265278461277,-0.007827400245271177,-0.005718883804314068,-0.0009323954669133716,0.0,-0.0005726164955972557,-0.00449563265669739,-0.001237163241575745,-0.005718883804314068
2012-01-17,0.0038805235583834197,0.005539686043070979,0.0,0.007056432150237768,-0.0079595081165722,0.005071622208863147,0.004601737384924753,0.003733146978490254,0.0,-0.0008598019605744467,0.00620949391970993,0.002724066733983399,0.004601737384924753
