Date,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,Portfolio
2012-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-04,0.0015682496585402994,0.00842286637966927,0.0,0.0021111500698856034,-0.002998358768203424,0.004638752929287726,0.0027119105528894405,-0.002156236179245763,0.0,-0.005659279010743479,-0.004838006793106531,0.007878142660121545,0.0027119105528894405
2012-01-05,0.002662941965443144,0.0028798266810377005,0.0,-0.004775557526398799,0.013534038905801626,0.00028851276367047873,0.003091120527218827,-0.0006177936465346923,0.0,0.0019919318391055096,0.0028600452902192153,0.008321126359470243,0.003091120527218827
2012-01-06,-0.00257743985702652,-0.0014358145036393877,0.0,-0.0059267968860322595,-0.005934546482191827,-0.0020193598713935668,0.00038535336877520976,-0.00648744856360306,0.0,-0.005395923822251958,0.001710469600361142,0.0014998566609680797,0.00038535336877520976
2012-01-09,0.0024273663030116577,0.0020134339354143105,0.0,0.004826562966359305,0.005223490416202292,0.00751653565679633,-0.0015402919165462547,0.001554728807898087,0.0,0.0014276836253086511,0.0017082249326880738,-0.001497610459944232,-0.0015402919165462547
2012-01-10,0.008670822803807043,0.018656520111705932,0.0,0.008901017155786617,0.017817306615718786,0.014347203706037925,0.0034708710171786894,0.003415127527324424,0.0,0.0014255631119028944,0.007388425003295174,0.006501281099590583,0.0034708710171786894
2012-01-11,0.0005418986821947858,0.00986222726740027,0.0,-0.013443876634508745,0.011670746393301457,0.0031112803678152723,0.0030748399826827644,-0.004331740156706232,0.0,-0.004555835187707635,0.0008458664057651166,0.001490946869662002,0.0030748399826827644
2012-01-12,0.002399447391818077,0.01395069631914203,0.0,-0.009368296728210823,0.003604540668537215,0.008742357295639547,0.004980532404576854,-0.0003108705539061063,0.0,-0.0014300488414973334,0.00310033921862507,0.002976566449453655,0.004980532404576854
2012-01-13,-0.005173310422926569,-0.006604134881344814,0.0,-0.005014895283324772,-0.007183512981409845,-0.007827263948884,-0.005718535924509993,-0.0009325643072545242,0.0,-0.00057295846448846,-0.0044955674261710765,-0.0012363893137712356,-0.005718535924509993
2012-01-17,0.003880448396680558,0.005540102221825771,0.0,0.007056608287374644,-0.007959940300447776,0.005071621859146003,0.004601210603316641,0.0037339924416854853,0.0,-0.0008596308781807505,0.006209964807607493,0.002723844801129971,0.004601210603316641
2012-01-18,0.011056150681522325,0.011294736138499406,0.0,0.01644520472738753,0.01531735474184548,0.008971078820956935,0.014503881623772141,0.0021696036974434563,0.0,-0.0002871042156611381,0.0056097816236881926,0.016053552658873205,0.014503881623772141
2012-01-19,0.005276828363859565,0.0008170941080414273,0.0,0.004079570485974182,0.009338987740534987,0.01055834629539909,0.007148263247922504,0.0018562337790404282,0.0,-0.00832087386996283,0.0,0.008750848801008404,0.007148263247922504
2012-01-20,0.003727016089556834,-0.0043551634016061325,0.0,0.00014020339054843234,0.006405951688928768,-0.005773719607176875,0.0011206533719787526,0.0003086874016922092,0.0,0.001446340308038252,0.0,-0.008192958933310956,0.0011206533719787526
2012-01-23,-0.002576216086573435,-0.0005463916791844659,0.0,0.00798526516966036,0.003535819735341006,-0.0011060621042061625,0.0033580262572865394,-0.0009261951434547111,0.0,0.004044783958413456,-0.004463028508994049,-0.0007291548098832257,0.0033580262572865394
2012-01-24,-0.0011398975549079537,0.0,0.0,-0.0029185044599978616,-0.0014097469759831727,0.0011072868322097307,-0.0007435417974647196,-0.005560646248684464,0.0,-0.008057322867824013,0.0002799485565414539,0.0029177683048917658,-0.0007435417974647196
2012-01-25,0.008367241359116262,0.015864089290662742,0.0,0.01226610933452621,0.0021176587573554784,0.011061839246667704,0.007815718804162985,0.011494506709750718,0.0,0.016536240416825887,0.007282945253741957,0.007272819577904377,0.007815718804162985
2012-01-26,-0.005129890954569394,-0.00026914395972388316,0.0,-0.013632159443146663,-0.008450725084589217,-0.0019143478763483657,-0.006647451557154405,-0.0036854918102866563,0.0,0.00342465549150206,-0.004449113013982431,-0.00168488920924581,-0.006647451557154405
2012-01-27,-0.0004546733547903248,0.0013466216003419351,0.0,-0.00209431094728163,0.003551207438267756,-0.0008224970376962126,0.0,-0.00678191021113872,0.0,-0.01223029469982917,0.0005583757389091559,-0.0007233140794784543,0.0
2012-01-30,-0.0034138052019720977,-0.0010759562766821107,0.0,-0.0047563400888026575,-0.009200509098238663,-0.0035653425985614495,0.0029741654145860608,-0.006517986631731643,0.0,-0.006334437131356285,-0.0013953260786543353,-0.002894594881404533,0.0029741654145860608
2012-01-31,-0.0003806601637958984,0.001077115205548207,0.0,-0.0063258658243485755,0.004285671979889827,-0.0030277575880867102,0.0018532459831590575,0.0006250431762093722,0.0,0.004926294627511263,0.0008384318350203035,-0.00024262925664930712,0.0018532459831590575
2012-02-01,0.008757337909680807,0.009951517986674041,0.0,0.00396130334819822,0.015647179212793683,0.010767236639211974,0.009988695041301732,0.007180880509623178,0.0,0.0034603783152955536,0.009776849384960817,0.003388320625145491,0.009988695041301732
2012-02-02,0.0015853651939565783,-0.004793761301802202,0.0,0.007608930199681119,0.0049023336025235675,0.0005464005645559045,0.0025642330204393993,0.0037196810793584945,0.0,-0.0017239652969295305,-0.0038730854656742197,-0.001205997262276104,0.0025642330204393993
2012-02-03,0.01401827652133747,0.013647624889256083,0.0,0.017619617447101055,0.027177424386248594,0.01719914523718935,0.01278745459925279,0.0030884145281258046,0.0,0.0025905426499701623,0.005831425446802818,0.02052692473147566,0.01278745459925279
2012-02-06,-0.0006686699413499531,-0.005544185714455696,0.0,0.01195532275736988,-0.0047490373263123775,-0.002415776866576902,0.0003606392578083817,-0.000615914776708526,0.0,-0.004306843758184131,-0.005521699312454609,-0.0021299964941249305,0.0003606392578083817
2012-02-07,0.0025288890879995307,-0.0010613626055903103,0.0,0.005160519805687658,-0.000681656557526833,-0.0010759421456256746,0.0025249652239569542,0.0009244833362713756,0.0,0.007208748406682286,0.003609616060437526,0.004742556555682009,0.0025249652239569542
2012-02-08,0.0029677263708580703,0.001062490293056273,0.0,-0.003377704728325548,0.007503439298356396,0.0021545316380142676,0.006114864992570412,0.00030731974673847695,0.0,0.0011450899779494872,0.0,0.0023605078825290615,0.006114864992570412
2012-02-09,0.0012574155390172592,0.0010622267449948986,0.0,0.00013564209058336552,-0.004062146643280196,0.002687489608610205,0.009653001287382557,0.005538487945454751,0.0,-0.0028592798521862584,-0.005256461668318724,0.0016488119998196993,0.009653001287382557
2012-02-10,-0.007387643453771964,-0.017502167518412715,0.0,-0.01002954564658265,-0.00951713778185348,-0.009112829344869011,-0.0074358304793412655,-0.0021418869328125867,0.0,-0.0020075262755177015,-0.004171134260963827,-0.0054070145081508425,-0.0074358304793412655
2012-02-13,0.007442626927874452,0.00269912638111669,0.0,0.007940694838748596,0.008922249206853916,0.012171781671955317,0.006421421593153731,0.004293301733744981,0.0,-0.0011497105946775,0.007539649063607268,0.008035897666943459,0.006421421593153731
2012-02-14,-0.0012558364307746483,-0.012920621350229311,0.0,0.0017656979788134297,-0.009523816336340696,-0.00347374457055738,0.0017724417099336254,0.002442768303944076,0.0,0.00028775848765127954,0.0041575903274708725,-0.0011728720435315587,0.0017724417099336254
2012-02-15,-0.004660116367884215,0.0008187366831522436,0.0,-0.0016273200713990965,-0.006181463162596046,-0.01314000614795463,-0.005307755479637688,-0.00030463295819516123,0.0,-0.0020133005789495506,-0.0019323985005704758,-0.004459605309804271,-0.005307755479637688
2012-02-16,0.011072933599820978,0.01771043201778766,0.0,0.013038373463841513,0.015895109757583903,0.009238918571244481,0.014584960417660442,0.006398745515194593,0.0,0.010663064641979192,0.005531058891649732,0.004243765001710864,0.014584960417660442
2012-02-17,0.0026458472398329658,0.0005353955021414336,0.0,0.0037537744240232485,0.0061221832908775475,0.003769562992812059,0.0,0.000908036384871691,0.0,-0.0005702593002583356,-0.003300093338480359,0.008687744867822644,0.0
2012-02-21,0.00044000017605694275,0.005887606202654494,0.0,0.006812121837623142,-0.0006761259294446598,0.003487313456399299,0.004207960882376627,-0.00574726652345281,0.0,-0.003709055991582111,-0.007174619410294514,-0.003491872729759371,0.004207960882376627
2012-02-22,-0.0032242554154122693,-0.0015965969463351826,0.0,0.0022548046474635264,-0.012854982680400417,-0.00106982397097799,-0.0034916609414881172,-0.0027378654769344424,0.0,0.001145332277182165,0.0,-0.0025692336879008515,-0.0034916609414881172
2012-02-23,0.004410798001412086,0.001066255776886571,0.0,0.005029894388995482,0.008909917571499504,0.003211075532179475,0.0038544930089787766,0.0051859973931784875,0.0,-0.0008580805488845877,0.0008340667831649995,0.004918011312578852,0.0038544930089787766
2012-02-24,0.0021958204636631784,-0.0005327266660988261,0.0,0.0039510154026918265,-0.0033966041510127276,-0.0002661347540068304,0.005933367764105579,0.003338429663358067,0.0,0.004294685777257667,0.004998647320870964,-0.001165035786891866,0.005933367764105579
2012-02-27,0.0016799082436578239,0.00026647196519546945,0.0,-0.003147957353164088,0.007498222132795496,0.0007999226913339985,0.0017350853131832267,0.0,0.0,-0.000285303644958379,0.0019339435241241265,0.005832599812512385,0.0017350853131832267
2012-02-28,0.0029162346972693154,0.003194745047398584,0.0,-0.003290219176328879,0.0027066384446936542,-0.0013326390683504608,0.007274118812506503,0.0033271574921571734,0.0,-0.004847289190938464,0.003860814196499307,0.005567723561902271,0.007274118812506503
2012-02-29,-0.003925627645305574,-0.018842671778177666,0.0,-0.011354403669326163,-0.0040488464512613564,-0.0061400445742175735,-0.004470619159699929,0.0018091445356547275,0.0,-0.00028677514843522545,-0.006043436588804796,-0.0036912637716602914,-0.004470619159699929
2012-03-01,0.005182003728368301,0.011089908349342537,0.0,0.009615351749064693,0.010840206036580424,0.003491668906517198,0.005872198888531521,-0.0015048298260373905,0.0,0.0025796628364240792,0.005251185433925665,0.008335078225926607,0.005872198888531521
2012-03-02,-0.0030496372869379673,-0.002407814706520073,0.0,-0.01137558927611182,-0.003351374731156098,-0.005888372395256747,-0.0013734384365066132,0.0009045039734880689,0.0,-0.0005719825678901502,-0.0016496582458980225,-0.0006884201261576628,-0.0013734384365066132
2012-03-05,-0.0040783392636914995,-0.01609012554630418,0.0,-0.006422649315324325,-0.004034122449062094,-0.007000720531592175,-0.00859707260388265,0.004516227019861319,0.0,0.002288556423600152,-0.0022031134126915264,-0.0009193141203091004,-0.00859707260388265
2012-03-06,-0.014625315645187986,-0.02044135952508852,0.0,-0.016294055192464296,-0.024308252226542315,-0.02250523389106207,-0.00971220211130075,-0.008393071702065047,0.0,-0.003995317791242958,-0.012972877657260962,-0.0156394273498609,-0.00971220211130075
2012-03-07,0.006975523146269591,0.0025044273029812825,0.0,0.008350547473905179,0.012456620499501803,0.010263191747684086,0.007355410527255746,0.00151132546754007,0.0,0.000572865869308492,0.004474394762596479,0.01144882660139146,0.007355410527255746
2012-03-08,0.009949467620838925,0.01665252616456203,0.0,0.008145383210099721,0.009569179023232621,0.014277841922779588,0.01008336157170242,0.00694229406423541,0.0,0.0031500699084485717,0.011135630394025542,0.01016390904216724,0.01008336157170242
2012-03-09,0.0038671743001301717,0.00027309628985539014,0.0,-0.0009426550292906954,0.00812500521231363,0.0021662101557746727,0.0044751590805929276,0.003297644166911029,0.0,0.003996373380229068,0.004130248650594082,0.0057166637776540075,0.0044751590805929276
2012-03-12,7.306697721776167e-05,-0.005458521028652963,0.0,-0.005526228310161696,-0.002686540813881644,-0.00027017445257615513,0.001370614485767474,0.003585289054860885,0.0,0.011373439036497235,0.0,-0.0027286902154697312,0.001370614485767474
2012-03-13,0.018025742191519756,0.01646530260475343,0.0,0.01206257951475953,0.03838324779771285,0.020805021379107114,0.019849326967204872,0.007442620961875868,0.0,0.0033740477097650157,0.01425828932827744,0.015504035726025656,0.019849326967204872
2012-03-14,-0.0010707808472451008,-0.00377967502907095,0.0,-0.00964215419954717,0.001297296728595132,-0.0023823968859839617,0.003691748894840252,-0.0029553276397500383,0.0,-0.014850350358473485,-0.00027088033798472466,-0.0013473419658593944,0.003691748894840252
2012-03-15,0.005789397547998787,0.007317407336557169,0.0,0.001622671751164484,0.01748755583129813,0.011939652107796572,0.002674630013842938,0.0017781790761108862,0.0,-0.0008532842740166524,0.0016229608467679402,0.0033724466590967506,0.002674630013842938
2012-03-16,0.0013845158020879822,0.00191697780392186,0.0,0.013756502056502695,0.003830849410346282,0.00044767640099219186,-0.00046839995216207964,-0.0006543951520814328,0.0,-0.0008046318645607009,-0.00010912918182925946,-0.0032137251017266832,-0.00046839995216207964
2012-03-19,0.003920268853778053,0.00619963281606406,0.0,0.0045451074155353766,0.005089005201689867,0.0,0.007362789725367858,0.0005956228508074979,0.0,-0.006899955955013248,-0.0002707365991314603,0.005185917824571895,0.007362789725367858
2012-03-20,-0.0029108198534301133,-0.005625846148911484,0.0,-0.01503834478189825,0.005063427897471051,-0.011584608541809649,-0.0009964342919256408,-0.0005952682954084576,0.0,0.0011576829040058634,-0.00515744723103273,0.0015706542231146425,-0.0009964342919256408
2012-03-21,-0.0016379840390782219,0.0,0.0,-0.011890318998615701,-0.004407943180182006,-0.0005332461590281667,-0.00033282945705026545,0.00148837434964455,0.0,-0.0020242012682314403,-0.0005458461437285456,0.0013430933649209997,-0.00033282945705026545
2012-03-22,-0.007203372085562987,-0.016163317915120712,0.0,-0.0225624900387823,-0.013282661639149596,-0.011193886198260339,-0.002328612273140407,0.0008919059693694997,0.0,0.002318065108310785,-0.0032762849340243205,-0.0024601825485982554,-0.002328612273140407
2012-03-23,0.0032329777584207964,0.010678443231691093,0.0,0.01091209482938127,0.008333411721930029,0.0016175298318237274,0.0,0.0023748273271744225,0.0,0.0002890024847028716,0.003013408142020557,0.0011216501279784907,0.0
2012-03-26,0.014034592319599248,0.013005252667137146,0.0,0.007473155790296948,0.01589309701160424,0.014800855337373076,0.014671567060068336,0.006813001496509985,0.0,0.006936877315028678,0.017476609117883513,0.015901214349028914,0.014671567060068336
2012-03-27,-0.0031070809650082243,-0.0021399814462887967,0.0,-0.010027633424310678,-0.009387030945961383,-0.0031824052335440722,-0.00032844300728074316,-0.000588470846871525,0.0,0.004879229723662837,0.001878804102661391,-0.00154305522377296,-0.00032844300728074316
2012-03-28,-0.004958275576254945,-0.013937035760029248,0.0,-0.012487843353150674,0.0025271051800170863,-0.009577112598271986,-0.0036160063958511346,-0.002354951587629883,0.0,-0.008283653355793064,-0.002142599328481709,-0.008611518265198903,-0.0036160063958511346
2012-03-29,-0.0017086747330976593,0.0013590640602343385,0.0,0.0,-0.010081996539886395,0.0005372939372738639,-0.001979811958433886,-0.0002951434487949989,0.0,0.004032590310007356,0.0021471999175832757,-0.00022285100050956075,-0.001979811958433886
2012-03-30,0.004136261840727684,0.0035288113583373804,0.0,0.00814937142230332,0.0057286552476722985,0.004563630465208801,-0.00297493157747708,0.005903257414621388,0.0,0.0051635348509111445,0.007501059968853641,0.004455727831817358,-0.00297493157747708
2012-04-02,0.0073146878304428675,0.014065003281930721,0.0,0.009756171024378535,0.007595331388315474,0.006413683531681036,0.010609775360066909,0.00792270343168533,0.0,0.005137094152760202,0.0034564300260622183,0.002661062970839234,0.010609775360066909
2012-04-03,-0.004089379590270781,-0.0074679644247669374,0.0,-0.008695398620309214,-0.005653651952160166,-0.007169613763464477,-0.0006563314694316702,-0.0055311355512823734,0.0,-0.0005681696955890381,-0.0005300809347056346,-0.001990821067654802,-0.0006563314694316702
2012-04-04,-0.009910574742487244,-0.013975287795425229,0.0,-0.012809732729289314,-0.01579261013755484,-0.007220867145113163,-0.011818585519675961,-0.0032207579763615657,0.0,-0.0014208955524943612,-0.005302430418952175,-0.009308174061055552,-0.011818585519675961
2012-04-05,-0.0005006922347619014,-0.005723845724313503,0.0,-0.0056419114892706235,-0.0025673668290785434,-0.004041120709828205,0.0023255933591825872,0.0,0.0,-0.007396291829865342,-0.0002666576143313115,0.00693469884303588,0.0023255933591825872
2012-04-09,-0.01123083563481131,-0.014528000175053402,0.0,-0.01262429412852184,-0.015444043718553457,-0.01622960929706685,-0.006960441613444557,-0.009103999370951743,0.0,-0.005159434382792316,-0.012529762082878038,-0.009109013103194452,-0.006960441613444557
2012-04-10,-0.016784876374720592,-0.020584532814641676,0.0,-0.019681309693169058,-0.02156856968959464,-0.020345873759178845,-0.014018837920340532,-0.008891668037887102,0.0,-0.012964244619646292,-0.011339076269018422,-0.0244391499304345,-0.014018837920340532
2012-04-11,0.008094246572077024,0.010792498669322415,0.0,0.00029329645466225074,0.016032092993341296,0.011226310842654685,0.005754839209007656,0.005084071072877672,0.0,0.002334980398340347,0.0035501318272863625,0.013789913766773187,0.005754839209007656
2012-04-12,0.013065539460213493,0.02725507409412775,0.0,0.02182821566807469,0.018409433527796226,0.021371387968588396,0.012453718770469413,0.0005951240939334745,0.0,0.003203291131366859,0.0054417423451929015,0.01269547565658824,0.012453718770469413
2012-04-13,-0.011888344924559924,-0.011761726212188184,0.0,-0.015053964645563522,-0.023241410477320534,-0.01277202010633538,-0.015624768156611513,0.0,0.0,-0.0034832397693732586,-0.010013481642270117,-0.002686383053856267,-0.015624768156611513
2012-04-16,-0.0006562237521923198,0.003044850108397057,0.0,-0.006695702141237381,0.007270370760010136,0.0027524847591515744,-0.010469620174798688,0.0041629093930182215,0.0,0.0093210495845506,0.00027338077445837605,-0.0035919261119239376,-0.010469620174798688
2012-04-17,0.014811945543109495,0.013520810748916867,0.0,0.0162661662212511,0.013123515083523829,0.016469576297161614,0.021843083360386206,0.010067736576304664,0.0,0.005195257602743197,0.01475839796151912,0.010588207273603878,0.021843083360386206
2012-04-18,-0.0033794760865792917,-0.0027225687009188038,0.0,-0.002018463350565103,-0.006476856669009434,-0.004320844884530106,-0.007348262494229152,0.0,0.0,-0.0017228304465751743,-0.002693566180050455,0.0015607515195077415,-0.007348262494229152
2012-04-19,-0.006420511915887994,-0.0035489744720905714,0.0,-0.0013006778892126203,-0.004563014224937656,-0.011119895788924028,-0.01110314593476669,-0.0032249268799241504,0.0,-0.002588492855097768,0.0016202876787558829,-0.008012412542490188,-0.01110314593476669
2012-04-20,0.0016698444724556616,-0.0005483139567942219,0.0,-0.002315005714399132,-0.00523907219970432,0.00850260123504376,-0.0037429648949439676,0.009118022277526672,0.0,0.00980382538913016,0.005392306925334545,0.0015705057597055205,-0.0037429648949439676
2012-04-23,-0.008408899834265404,-0.012334908700395664,0.0,-0.0010146314324472883,-0.0072414543987004976,-0.011150464427131412,-0.007855475306574822,-0.015447810776117676,0.0,-0.004283413927532509,-0.00777645964188034,-0.010752952510008296,-0.007855475306574822
2012-04-24,0.003801796284956138,0.0,0.0,0.0074029825178547615,0.011272763705289401,0.01320118835616757,-0.0020652923030999304,0.000296264431505433,0.0,0.006883080533179209,0.003513415040313328,-0.00339665938589806,-0.0020652923030999304
2012-04-25,0.01369152084458869,0.021093391604571687,0.0,0.009942290576460122,0.008524770831733752,0.0019007014729675031,0.028285752102106043,0.006510775064351382,0.0,0.00512659939225002,0.010503469802516374,0.016814329187511134,0.028285752102106043
2012-04-26,0.006969105725522562,-0.00108771231561966,0.0,0.010558085449618781,0.008452226591913137,0.005960217086980801,0.007715505460254457,0.009114705057492678,0.0,0.00566749426082902,-0.0002666576143313115,0.01251431007209769,0.007715505460254457
2012-04-27,0.0016405680441917703,0.004898474058063984,0.0,-0.0004233859546080021,0.000645004143145167,0.006194142616366527,-0.0003332377182646562,-0.0014562846057316614,0.0,0.0033810827917639674,0.0005331424948209484,0.012359047003563717,-0.0003332377182646562
2012-04-30,-0.003703895236601973,-0.007040625258156186,0.0,0.006214491574609182,-0.005798786927311506,-0.009368101406721285,-0.006992286872881892,-0.002626600100823717,0.0,0.0014042034883763321,-0.000532858405361214,-0.005668389535502305,-0.006992286872881892
2012-05-01,0.0062202578004826314,0.00599920708971724,0.0,0.014317815017494073,0.01036910420352899,0.002972156061689768,0.0033529899326301127,0.002633517297623289,0.0,0.005047612671347901,0.0037320604606141394,0.006577546535041501,0.0033529899326301127
2012-05-02,-0.002984478110584554,-0.00487893740973544,0.0,-0.016329781268468957,-0.007696776862433197,0.0002695086673909497,0.0006685396533669952,0.0008751395856301247,0.0,-0.005859278427657655,-0.0018588409360745795,0.005445600498356518,0.0006685396533669952
2012-05-03,-0.007625246957339238,-0.011441112224161554,0.0,-0.016601126054475057,-0.008403728993823245,-0.008079670147817186,-0.008350173830437901,0.001457920142518665,0.0,-0.0030874799549199805,-0.0037256742727826975,-0.007798814589460079,-0.008350173830437901
2012-05-04,-0.016158043550450474,-0.016808768084945025,0.0,-0.02288963912208475,-0.015645401103260403,-0.014390939663120994,-0.020882364378260188,-0.007860427595003827,0.0,0.0014075949324916515,-0.013087456282840582,-0.019432495432839092,-0.020882364378260188
2012-05-07,0.0007300858938241728,0.0008405687874430967,0.0,-0.0029286087837288033,0.005960474656355741,-0.00275442496656364,-0.0027520369436597747,0.0014672523638428192,0.0,-0.001967696606434477,0.0021650822971091,-0.00044550341041060815,-0.0027520369436597747
2012-05-08,-0.004011839663406902,-0.004760526628848738,0.0,-0.0032306643729977935,-0.006583552592861586,-0.0024864149195392704,-0.0034495394395509527,-0.0023443857236509213,0.0,0.0016899818718005832,0.0002703138358950419,-0.012029183193746351,-0.0034495394395509527
2012-05-09,-0.005931814564740678,-0.00900382135991673,0.0,-0.0048617030904630765,-0.011265397414162215,-0.011631112764563079,0.0,-0.004992436518915344,0.0,0.0005623214198953175,-0.006749576233611498,-0.0038332358821617785,0.0
